商品标题,价格,商品页面URL,好评率,大家印象,评价数量,会员名称,评价标签,评价内容,购买产品,卖家,评价星级,评价图片URL,追评内容,追评图片URL,追评时间,评价设备系统,采集时间
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 声音小
 
 外观好看
 
 包装完好
 
 质量很好
 
 ","
 辅助件价格高
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,红***丁,,"
 好好好好好好好
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/155557867801716492_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/155557868711077770_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/155557870791853406_100x100.jpg",,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 大品牌可靠
 
 送货快
 
 ","
 安装迅速，来了三位工人师傅，分工协作用时40分钟，抽真空用了十几分钟，初次开机制冷没有哪么快，大概有一分多钟后效果出来！
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153334984130717147_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153334990409864712_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153334993557212737_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153335006675074023_100x100.jpg",,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***9,,"
 质量很好，制冷又快！开启时，包括外机的声音都特别的小～确实一分钱一分货
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,l***m,"
 
 价格实惠
 
 省电
 
 大品牌可靠
 
 外观好看
 
 ","
 东西挺好的，物流也比较快，安装也不乱收费
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***5,"
 
 性价比高 
 
 ","
 可以
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,,"
 物流快，安装也还可以
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,d***m,,"
 用段时间再来评价
 ",,,5星,,,,,,2021/02/21 18:58:18
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***0,"
 
 服务很好
 
 ","
 看了好久才选了这款，放收藏了，想等有活动再买，毕竟是大件家电。刚好遇到818，真的便宜了好多了，很划算。一贯相信格力的品质。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153813156200921761_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153813157566164090_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153813159848917101_100x100.jpg",,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***5,"
 
 送货快
 
 无异味
 
 ","
 物流，安装都不错。质量待后期实践
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153837649318633391_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153837649846308310_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153837651542767769_100x100.jpg",,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***5,,"
 好用
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 安装收费合理
 
 ","
 格力我一直引以为傲的品牌之前用的也是这个牌子最近室内机有漏水现象电联客服估计也是假冒的来个师傅吹了吹气充了点儿***收费450走了漏水一如既往再打电话告诉我自己吹一下吧真的有些失望但我这次依然选择的是格力我还是相信大品牌老品牌的上述情况毕竟还是少数也许就是假的呢这次安装空调的师傅特别给力应该给个大大的赞感恩师父师父那天辛苦啦谢谢谢谢
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***0,"
 
 大品牌可靠
 
 服务很好
 
 安装及时
 
 制冷效果好
 
 ","
 安装师傅及时联系与安装，安装细心及耐心，专业级安装，完成后试机效果不错，
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153252904514873211_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153252904941811888_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153252904740680865_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153252907893486362_100x100.jpg",,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***1,,"
 格力空调，首选品牌，大爱！苏宁易购，首选商家，信任！
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,陆***忠,"
 
 质量很好
 
 服务很好
 
 声音小
 
 省电
 
 ","
 质量很好服务很好声音小省电满意满意大品牌
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 送货快
 
 大品牌可靠
 
 ","
 送货很快，包装完好，等待安装
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***1,,"
 空调质量不错，风很柔和，上门安装的小哥哥人也很不错，有些腼腆，只收了外面空调机的才聊钱，竟然没收高空作业费，超级惊喜了吧，哈哈，总之，很愉快的一次购物
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 质量很好
 
 安装收费合理
 
 价格实惠
 
 安装及时
 
 ","
 外观漂亮，制冷快，特别***赞一个，设置了冷热一键操控，简单明了
 ",,,5星,,,,,,2021/02/21 18:58:26
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 大品牌可靠
 
 价格实惠
 
 外观好看
 
 ","
 相信格力、相信苏宁！
 ",,,5星,,,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***6,"
 
 省电
 
 声音小
 
 包装完好
 
 质量很好
 
 ","
 非常满意的一次购物购买第二天居然就降价了申请了贵就赔秒领了差价抵值卷送货及时安装师傅也很准时很负责任的安装调试后才走空调做工扎实声音小外观也不错很满意
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/154061643390017625_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/154061643411913137_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/154061643432513097_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/154061643454425331_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***9,"
 
 省电
 
 ","
 好好好好好好好好好好好好好好好好好好好好
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/155028368885120680_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/155028371159245958_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***0,,"
 嗯，这个空调效果还是非常的好，然后那个师傅的服务态度也非常好，非常感谢啊。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/156366726165122342_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/156366729513641577_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/156366729432573653_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***3,"
 
 送货快
 
 质量很好
 
 ","
 格力质量信得过，一下买了两台
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153241747659923566_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153241747678452528_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153241747694788785_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,"
 
 安装及时
 
 质量很好
 
 声音小
 
 ","
 发货挺快的，空调质量很好。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153256982618423315_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153256982579866117_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,欣***影,,"
 很好
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153595373077467817_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153595374273317821_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153595375683773475_100x100.jpg",,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***3,,"
 满意
 ",,,5星,,,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,大***过,,"
 很好，苏宁的老客户了
 ",,,5星,,,,,,2021/02/21 18:58:34
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***6,,"
 还可以
 ",,,5星,,,,,,2021/02/21 18:58:35
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,练***玲,,"
 物流很快，还没发货，售后安装就跟进了，协商好安装时间，师傅准时上门安装，安装过程中收了一百元高空费，收费透明合理，费用安装前会征的你同意，抽真空十七分钟，安装完后有电话回访。一次完美的购物体验！本人百分之九十的物品都是网购，苏宁足够优秀，但***亦做的很好，是竞争也是一种激励，做电商希望你们越做越好
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153478228706337888_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153478228649397379_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153478229491562812_100x100.jpg",,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,王***勋,,"
 还挺好
 ",,,5星,,,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,,"
 失望至极，苏宁易购，服务太差了！
 ",,,1星,//image.suning.cn/uimg/ZR/share_order/153558657384372486_100x100.jpg,,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,4***m,"
 
 价格实惠
 
 送货快
 
 服务很好
 
 ","
 安装师傅认真负责，服务全面
 ",,,5星,,,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,栀***苏,,"
 [初次评价]好
 ",,,5星,,,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 安装及时
 
 ","
 买个爸***，效果也很好！我听说送货安装都很及时，特别是安装师傅服务很好，家人跟我反馈非常满意，好评！！
 ",,,5星,,,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,"
 
 价格实惠
 
 外观好看
 
 制冷效果好
 
 性价比高 
 
 外观一般
 
 ","
 非常不错
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153475496284617477_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153475496993528211_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153475497722385121_100x100.jpg",,,,,2021/02/21 18:58:42
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 安装及时
 
 声音小
 
 包装完好
 
 送货快
 
 ","
 物流不错，送到五楼，没有电梯。安装师傅认真负责。
 ",,,5星,,,,,,2021/02/21 18:58:43
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,风***提,,"
 好好好，品牌值得信赖，噪音小制冷制热快，值得买。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/154322212448858864_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/154322212443177756_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/154322212449141811_100x100.jpg",,,,,2021/02/21 18:58:43
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***6,"
 
 声音小
 
 价格便宜
 
 外观好看
 
 无异味
 
 ","
 格力空调质量好，外观美声音小无异味，价格实惠，是信的过的产品。买家电一定要在苏宁易购买，保质保量，***，免费安装，客服的服务态度非常好，有问必答，耐心解释，及时处理，是可信赖的网营店，我家的家电都是在苏宁易购买的。由于是带女儿家买的，所以无法上传照片了，很抱歉。
 ",,,5星,,,,,,2021/02/21 18:58:43
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 服务很好
 
 安装及时
 
 ","
 长期从苏宁购买电器，当天下单，次日送达，第三天安装，真心不错。比在实体店购买省心省力。以后买家电都会来苏宁。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153411091302416896_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153411091397147710_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153411091485382598_100x100.jpg",,,,,2021/02/21 18:58:50
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***1,"
 
 服务很好
 
 外观好看
 
 价格实惠
 
 送货快
 
 ","
 帮社区老人买的，老人家很满意也很开心，好评！
 ",,,5星,,,,,,2021/02/21 18:58:50
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,黑***爵,,"
 非常好，给个大赞，师傅安装速度一流，格力棒棒哒，非常好的一次购物体验，大赞大赞
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153397571433151970_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153397571649243599_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153397571536158155_100x100.jpg",,,,,2021/02/21 18:58:50
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 安装收费合理
 
 外观好看
 
 价格实惠
 
 ","
 #安装收费合理，外观好看，价格实惠#
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/156636280003192373_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/156636280615344576_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/156636281446876579_100x100.jpg",,,,,2021/02/21 18:58:50
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 无异味
 
 包装完好
 
 送货快
 
 ","
 安装小哥，人不赖
 ",,,5星,,,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,润***兴,"
 
 制冷效果好
 
 包装完好
 
 无异味
 
 安装及时
 
 效果一般
 
 ","
 很好的机子，一直相信格力品牌
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153373646269935828_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153373646312724167_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153373646250914434_100x100.jpg",,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***1,,"
 送货服务号
 ",,,5星,,,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***2,"
 
 服务很好
 
 ","
 服务很到位，好评！
 ",,,5星,,,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,绿***带,"
 
 省电
 
 安装及时
 
 ","
 空调不错，很满意
 ",,,5星,,,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,凯***歌,,"
 产品很好，送货快，安装完好负责！
 ",,,5星,,,,,,2021/02/21 18:58:51
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,,"
 [初次评价]好
 ",,,5星,,,,,,2021/02/21 18:58:58
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***5,"
 
 质量很好
 
 包装完好
 
 无异味
 
 安装收费合理
 
 ","
 物流非常的块，而且给送到7楼，没有任何的破损。安装工也非常不错，安装的很仔细，安装好以后还细心的教家里的老人怎么用跟注意事项。非常棒的购物体验。。
 ",,,5星,,,,,,2021/02/21 18:58:58
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***4,"
 
 安装收费合理
 
 安装及时
 
 ","
 安装非常速度，技术非常到位，小哥很热心
 ",,,5星,,,,,,2021/02/21 18:58:59
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***3,"
 
 价格实惠
 
 送货快
 
 ","
 还是可以的！
 ",,,5星,,,,,,2021/02/21 18:58:59
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,1***8,"
 
 安装及时
 
 ","
 货真价实，物流快速，安装师傅非常棒！
 ",,,5星,,,,,,2021/02/21 18:58:59
 自营 超级新品 格力（GREE）1.5匹 变频 KFR-35GW/(35583)FNCb-A2 冷静享 2级能效 冷暖 挂机空调,¥2899.00,https://product.suning.com/0000000000/164548703.html?safp=d488778a.13701.productWrap.107&safc=prd.0.0&safpn=10007,,,,时***格,"
 
 送货快
 
 无异味
 
 包装完好
 
 ","
 [初次评价]静音，恒温，每天开机9小时室内控温26度，用电8度不到，唯一的是***必须对着室内机面板控制，不是360度随意控制。
 ",,,5星,"//image.suning.cn/uimg/ZR/share_order/153298956612694115_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153298992022770215_100x100.jpg
//image.suning.cn/uimg/ZR/share_order/153298999059749611_100x100.jpg","
 [17天后追加]还行，挺不错
 ",,2018-07-31 06:34:10,,2021/02/21 18:58:59
